LotArea,OverallQual,Fireplaces,OpenPorchSF,LotShape,CentralAir,GarageCars,GrLivArea,Electrical,LotFrontage,Neighborhood,MasVnrArea,OverallCond,BldgType,HouseStyle,HalfBath,FullBath,LandSlope,1stFlrSF,2ndFlrSF,ExterQual,KitchenQual,BsmtQual,BsmtFullBath,BedroomAbvGr,Foundation,YearBuilt,BsmtFinType1,HeatingQC,GarageQual,LotConfig,BsmtFinSF1,LandContour,SaleCondition,Functional,Condition1,SaleType,MSZoning,MSSubClass,SalePrice
7535,5,0,285,0,1,0,912,1,70.0,0,0.0,7,1,0,0,0,0,6.815639990074331,0.0,0,0,0,0,1,0,7.579678823090456,0,0,1,0,4.718498871295094,0,1,1,0,0,1,1,120000
16321,5,2,258,0,1,0,1600,1,47.0,0,0.0,6,1,0,0,0,0,7.3777589082278725,0.0,0,0,0,1,1,0,7.579167967396076,0,0,1,1,7.15305163493748,0,1,1,0,0,1,1,207500
5232,5,0,0,0,0,0,764,0,30.0,0,0.0,5,1,0,0,0,0,6.638567789166521,0.0,0,0,0,0,1,0,7.562681246721884,0,0,1,0,0.0,0,1,1,0,0,0,0,73000
9364,6,0,36,1,1,0,1352,1,80.0,0,143.0,7,1,1,1,0,0,6.4967749901858625,6.536691597591305,0,0,0,0,1,0,7.585281078639126,0,0,1,0,5.918893854273146,0,1,1,0,0,1,1,158000
9066,8,2,106,0,1,1,1852,1,73.0,0,320.0,5,1,1,1,1,0,6.911747300251674,6.744059186311348,1,1,0,0,1,1,7.6004023345004,1,1,1,0,6.505784060128229,0,1,1,0,0,1,1,230000
11600,5,0,0,1,1,0,2274,0,80.0,0,361.0,5,0,1,0,1,0,7.007600613951853,7.064759027791802,0,0,0,0,1,0,7.580699752224563,0,0,1,0,6.095824562432225,0,1,1,0,0,1,0,154300
7740,4,0,0,1,1,0,1363,1,60.0,0,0.0,7,1,1,0,0,0,6.608000625296087,6.434546518787453,0,0,0,0,1,0,7.554858521040676,0,0,1,0,0.0,0,1,1,0,0,0,0,125500
13673,5,1,30,0,1,0,1696,1,40.0,0,0.0,5,1,0,1,0,0,7.4360278163518485,0.0,0,0,0,0,1,0,7.581719640125308,0,0,1,1,0.0,0,1,0,0,0,1,1,143900
8724,5,1,0,1,1,0,894,1,109.0,0,0.0,5,1,0,0,0,0,6.795705775173514,0.0,0,0,0,0,1,0,7.584773077612199,0,0,1,0,6.20050917404269,0,1,1,0,0,1,1,129000
11846,9,1,49,0,1,1,1792,1,72.0,1,562.0,5,1,0,0,1,0,7.491087593534876,0.0,1,1,1,1,1,1,7.602401335665818,1,1,1,0,7.357556200910353,1,1,1,0,0,1,1,374000
7000,5,0,16,1,1,0,1134,1,70.0,0,45.0,7,1,0,0,0,0,7.033506484287697,0.0,0,0,0,0,1,0,7.580699752224563,0,1,1,0,6.3784261836515865,0,0,1,0,0,1,1,135000
10800,7,0,48,1,1,0,2554,1,60.0,0,0.0,8,1,1,1,0,0,7.362645270417825,6.88653164253051,0,0,0,0,1,0,7.5443321080536885,0,1,1,0,0.0,0,1,1,0,0,0,0,159500
17671,8,1,169,1,1,0,1742,1,121.0,0,0.0,9,1,1,1,0,0,6.82001636467413,6.717804695023691,1,1,0,0,1,0,7.540090320145325,0,0,1,0,5.37989735354046,0,1,1,0,0,0,0,168000
8462,6,0,87,0,1,0,1721,1,70.0,0,105.0,5,1,1,1,1,0,6.841615476477592,6.666956792429207,1,1,0,0,1,1,7.597897950521784,1,1,1,0,6.703188113240863,0,1,1,0,0,1,1,201000
10603,6,2,68,0,1,0,1610,1,0.0,0,28.0,7,1,0,0,1,0,7.383989457978509,0.0,0,1,0,1,1,1,7.589335823170617,0,0,1,0,7.0909098220799835,0,1,1,0,0,1,1,205000
11184,6,1,0,1,1,0,1683,1,70.0,0,92.0,5,1,1,1,1,0,6.822197390620491,6.641182169740591,0,0,0,0,1,0,7.589841512182657,0,0,1,0,5.424950017481403,0,1,1,0,0,1,1,172500
9206,6,1,46,1,1,0,1732,1,77.0,0,336.0,5,1,1,1,1,0,6.884486652042782,6.628041376179533,1,1,0,0,1,0,7.59337419312129,0,0,1,0,0.0,0,1,1,0,0,1,1,178000
13891,8,1,102,1,1,1,1710,1,107.0,1,436.0,5,1,0,0,1,0,7.444248649496705,0.0,1,1,1,1,1,1,7.604396348796338,1,1,1,0,7.244941546337007,0,1,1,0,1,1,1,372402
7032,5,2,0,0,1,0,943,1,0.0,0,0.0,5,0,0,0,0,0,6.849066282633458,0.0,0,0,0,1,1,0,7.590346945602565,1,0,1,0,6.8501261661455,0,1,1,0,0,1,0,135960
10496,6,1,0,1,1,0,1846,1,78.0,0,320.0,6,1,0,0,1,0,7.0630481633881725,6.520621127558696,0,0,0,0,1,0,7.575071699507561,0,1,1,0,5.2832037287379885,0,1,1,0,0,1,0,143000
16737,9,1,45,1,1,1,1980,1,129.0,1,66.0,5,1,0,0,1,0,7.590852123688581,0.0,1,1,1,1,1,1,7.602900462204755,1,1,1,1,7.277938572945661,0,1,1,0,0,1,1,315000
4500,6,0,304,1,1,0,1224,1,0.0,0,425.0,5,0,0,0,1,0,7.1098794630722715,0.0,0,0,1,1,1,1,7.6004023345004,1,1,1,0,6.784457062637643,0,1,1,0,0,0,1,165000
2308,6,1,0,1,1,0,1548,1,24.0,0,0.0,6,0,1,1,1,0,6.6895992691789665,6.61338421837956,0,1,0,1,1,0,7.588829878307813,0,0,1,0,6.322565239927284,0,1,1,0,0,1,0,155000
7332,6,0,0,1,1,0,864,1,60.0,0,207.0,6,1,0,0,0,0,6.761572768804055,0.0,0,1,0,1,1,0,7.580189417944541,0,1,1,0,6.028278520230698,0,0,1,0,0,1,1,120000
15384,7,1,75,0,1,0,1490,1,60.0,0,0.0,5,1,1,1,1,0,6.669498089857879,6.555356891810665,1,1,0,1,1,1,7.602900462204755,1,1,1,0,6.586171654854675,0,1,1,0,0,1,1,184000
8410,5,0,151,1,1,0,1184,1,58.0,0,0.0,3,1,0,0,0,0,6.489204931325317,6.267200548541362,0,0,0,0,1,1,7.554858521040676,0,0,0,0,0.0,0,0,1,0,0,1,0,81000
11200,5,0,0,1,1,0,1040,1,70.0,0,0.0,5,1,0,0,0,0,6.946975992135418,0.0,0,0,0,1,1,0,7.583247524303362,0,1,1,0,6.810142450115136,0,1,1,0,0,1,1,129500
9245,5,0,0,0,1,0,990,1,57.0,0,0.0,5,1,0,0,0,0,6.897704943128636,0.0,0,0,0,0,1,1,7.597897950521784,1,1,1,0,6.532334292222349,0,1,1,0,0,1,1,145000
11367,8,1,60,1,1,0,1989,1,90.0,0,210.0,5,1,1,1,1,0,6.994849985833071,6.80128303447162,1,1,0,1,1,1,7.601901959875166,1,1,1,0,6.838405200847344,0,1,1,0,0,1,1,255000
34650,5,0,0,1,0,0,1056,1,100.0,0,0.0,5,0,0,0,0,0,6.962243464266207,0.0,0,0,0,1,1,0,7.578145472419466,0,0,1,0,6.963189985870238,0,1,1,0,0,1,0,145000
9750,5,0,0,1,1,0,980,1,75.0,0,0.0,5,1,0,0,1,0,6.887552571664617,0.0,0,0,0,0,1,1,7.584264818389059,0,0,1,0,5.993961427306569,0,1,1,0,0,1,0,135500
10364,6,1,40,0,1,0,1572,1,0.0,0,0.0,5,1,1,1,1,0,6.692083742506628,6.642486801367256,0,0,0,0,1,1,7.598399329323964,0,0,1,0,0.0,0,1,1,0,0,1,1,168000
7990,5,0,0,0,1,0,924,1,88.0,0,0.0,6,1,0,0,0,0,6.828712071641684,0.0,0,0,0,0,1,0,7.5883236773352225,0,0,1,0,0.0,0,1,1,0,0,1,1,110000
6171,6,1,16,1,1,0,1608,1,51.0,0,0.0,6,1,0,1,1,0,7.05617528410041,6.1070228877422545,0,1,0,0,1,0,7.562681246721884,0,1,0,0,5.579729825986222,0,1,1,0,0,1,0,137450
4230,7,1,241,1,1,0,1352,1,47.0,1,0.0,5,0,0,0,1,0,7.20934025660291,0.0,1,1,1,0,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,0,1,1,1,208900
13346,7,1,40,0,1,0,2295,1,0.0,1,0.0,5,1,1,1,1,0,7.061334366910438,7.029972911706386,1,1,0,1,1,1,7.596894438144544,1,1,1,1,6.591673732008658,0,1,1,0,0,1,1,268000
10998,5,0,68,1,1,0,1604,1,60.0,0,0.0,5,1,0,0,1,0,6.891625897052253,6.431331081933479,0,0,0,0,1,0,7.57095858316901,0,1,1,0,6.013715156042802,0,1,0,0,0,1,0,117000
12108,4,0,0,1,0,0,1440,0,92.0,0,270.0,4,0,0,0,1,0,7.272398392570047,0.0,0,0,0,0,1,0,7.578145472419466,0,0,0,0,4.897839799950911,0,1,1,0,0,1,0,118000
9965,7,1,184,1,1,1,2696,1,77.0,0,220.0,5,1,1,1,1,0,7.156176637480615,7.254884810077338,1,1,1,1,1,1,7.604396348796338,1,1,1,0,6.892641641172089,0,1,1,0,1,1,1,383970
9069,6,0,0,1,1,0,996,1,73.0,0,0.0,6,1,0,0,0,0,6.903747257584598,0.0,0,1,0,1,1,1,7.596894438144544,1,1,1,0,6.617402977974478,0,1,1,0,0,1,0,147000
10197,6,1,20,0,1,0,1362,1,80.0,0,491.0,5,1,0,1,0,0,7.216709486709457,0.0,0,0,0,1,1,0,7.581209826196346,0,0,1,0,5.666426688112432,0,1,1,0,0,1,1,163000
10437,8,1,46,0,1,1,2113,1,91.0,1,660.0,6,1,0,1,1,0,7.655864017616056,0.0,1,1,0,1,1,1,7.598399329323964,1,1,1,0,7.436617265234227,0,1,1,0,0,1,1,350000
8546,4,0,64,1,1,0,1121,1,80.0,0,0.0,5,1,0,0,1,0,7.02197642307216,0.0,0,0,0,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,0,1,140000
12968,5,0,0,0,1,0,912,1,0.0,0,0.0,6,1,0,0,0,0,6.815639990074331,0.0,0,0,0,1,1,0,7.581719640125308,0,0,1,0,6.6039438246004725,0,1,1,0,0,1,1,144000
10186,7,1,39,0,1,0,1923,1,107.0,1,0.0,5,1,1,1,1,0,6.966967138613983,6.760414691083428,1,1,0,1,1,1,7.596894438144544,1,1,1,0,6.51471269087253,0,1,1,0,0,1,1,190000
12358,5,0,0,0,1,0,1382,1,0.0,0,0.0,6,1,0,1,0,0,6.74993119378857,0.0,0,0,0,0,1,0,7.57095858316901,0,0,1,0,5.8888779583328805,0,1,1,0,0,0,0,128500
9855,6,1,0,1,1,0,1689,1,73.0,0,0.0,5,1,0,0,0,0,7.4318919168078,0.0,0,0,0,0,1,0,7.578656850594762,0,0,1,0,0.0,0,1,1,0,0,1,1,127500
12376,7,2,0,1,1,1,3222,1,90.0,0,0.0,5,1,1,0,1,0,7.4377951216719325,7.329093736246591,0,1,0,1,1,1,7.595889917718538,1,0,1,0,7.293697720601438,0,1,1,0,0,1,1,320000
8780,5,0,0,0,1,0,833,1,0.0,0,0.0,5,1,0,0,0,0,6.725033642166843,0.0,0,0,0,1,1,0,7.59337419312129,0,1,0,0,6.439350371100098,0,1,1,0,0,1,1,112000
10264,7,0,29,0,1,0,1588,1,78.0,0,183.0,5,1,0,0,1,0,7.370230641807081,0.0,1,1,0,0,1,1,7.6004023345004,0,1,1,0,7.0587581525186645,0,1,1,0,0,1,1,214000
12085,8,1,0,1,1,1,1734,1,93.0,1,328.0,5,1,0,0,1,0,7.458186157340487,0.0,1,1,1,1,1,1,7.604396348796338,1,1,1,0,6.912742820493176,0,1,1,0,1,1,1,318000
4426,6,1,0,1,1,0,848,1,0.0,0,147.0,5,0,0,0,0,0,6.742880635791903,0.0,1,1,0,1,0,1,7.602900462204755,1,1,1,0,6.548219102762372,0,1,1,0,0,0,1,141000
1680,5,0,0,1,1,0,1302,1,21.0,0,142.0,5,0,1,1,1,0,6.4457198193855785,6.511745329644728,0,0,0,0,1,0,7.58629630715272,0,0,1,0,0.0,0,0,1,0,0,0,0,112000
15256,8,0,160,0,1,1,1464,1,49.0,1,84.0,5,1,0,0,1,0,7.288927694521257,0.0,1,1,0,1,1,1,7.604396348796338,1,1,1,1,6.835184586147301,0,1,1,0,0,1,1,282922
10800,4,0,114,1,0,0,1294,0,60.0,0,0.0,7,0,1,0,1,0,6.542471960506805,6.398594934535208,0,0,0,0,1,0,7.549609165154532,0,0,0,0,0.0,0,1,1,0,0,1,0,106250
11250,7,1,42,0,1,0,1786,1,68.0,0,162.0,5,1,1,1,1,0,6.824373670043086,6.7650389767805414,1,1,0,1,1,1,7.601402334583733,1,1,1,0,6.18826412308259,0,1,1,0,0,1,1,223500
7500,7,1,144,1,1,0,1266,1,62.0,1,0.0,5,1,0,0,1,0,7.143617602704121,0.0,1,1,0,0,1,1,7.60339933974067,0,1,1,0,0.0,0,1,1,0,0,1,1,176000
8405,5,0,130,1,1,0,1367,1,50.0,0,0.0,8,1,0,0,0,0,6.8679744089702925,6.008813185442595,0,0,0,1,1,0,7.549609165154532,0,1,1,0,5.488937726156687,0,1,1,0,0,1,0,119000
9000,8,1,46,1,1,1,1959,1,75.0,1,0.0,5,1,1,1,1,0,6.992096427415888,6.77078942390898,1,1,0,0,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,0,0,1,1,270000
7200,7,1,121,1,1,0,1301,1,60.0,1,0.0,5,1,0,0,1,0,7.170888478512505,0.0,1,1,0,1,1,1,7.603897968521881,0,1,1,0,0.0,0,1,1,0,1,1,1,187750
9200,8,1,66,1,1,1,2630,1,80.0,1,473.0,5,1,1,1,1,0,7.293017679772782,7.057036981697891,1,1,0,1,1,1,7.599901959208498,1,0,1,0,6.894670039433482,0,1,1,0,0,1,1,315000
11787,7,1,60,0,1,1,2398,1,95.0,1,594.0,5,1,1,1,1,0,7.232010331664759,6.923628628138427,1,1,0,1,1,1,7.59890045687141,1,1,1,0,6.579251212010101,0,1,1,0,0,1,1,315750
3182,7,0,172,1,1,0,1200,1,30.0,1,0.0,5,0,1,1,1,0,6.396929655216146,6.398594934535208,1,1,0,0,1,1,7.602900462204755,0,1,1,0,0.0,0,1,1,0,0,1,0,151000
3880,5,0,42,1,1,0,866,1,40.0,0,0.0,9,1,0,0,0,0,6.763884908562435,0.0,0,1,0,0,1,0,7.573017256052546,0,0,0,0,5.799092654460526,0,1,1,0,0,0,0,110500
10007,5,0,0,0,1,0,1053,1,72.0,0,54.0,7,1,0,1,0,0,6.959398512133975,0.0,1,1,0,1,1,0,7.580189417944541,0,1,1,0,6.693323668269949,0,1,1,0,0,1,1,145500
9101,5,1,30,0,1,0,1110,1,0.0,0,104.0,6,1,0,0,0,0,7.01211529430638,0.0,0,1,0,1,0,1,7.589841512182657,1,1,1,0,7.001245622069476,0,1,1,0,0,1,0,165500
12615,6,1,29,1,1,0,2158,1,84.0,0,0.0,7,1,0,0,1,0,7.67693714581808,0.0,0,1,0,1,1,0,7.575584651557793,0,0,1,0,6.169610732491456,0,1,1,0,0,1,1,243000
8263,6,1,22,1,1,0,1012,0,59.0,0,0.0,5,1,0,0,0,1,6.919683849847411,0.0,0,0,0,0,1,0,7.560080465021827,0,0,1,0,0.0,0,1,1,0,0,0,0,118400
3363,7,0,40,1,1,0,1708,1,32.0,0,117.0,5,0,1,0,1,0,6.883462586413092,6.597145701886651,1,1,0,0,1,1,7.602900462204755,0,1,1,0,0.0,0,1,0,0,0,0,0,130000
7590,5,1,168,1,1,0,1812,1,69.0,0,288.0,5,1,1,0,1,0,6.775366090936392,6.842683282238422,0,0,0,0,1,0,7.581719640125308,0,0,1,0,6.293419278846481,0,1,1,1,0,1,1,169500
7200,5,0,0,1,1,0,894,1,60.0,0,0.0,5,1,0,0,0,0,6.795705775173514,0.0,0,0,0,0,1,0,7.586803535162581,0,0,1,0,6.656726524178391,0,1,1,0,0,1,1,123000
10410,3,0,0,1,1,1,1214,1,60.0,0,0.0,4,1,0,0,0,0,6.542471960506805,6.255750041753367,0,0,0,0,1,1,7.557472901614746,0,0,1,0,0.0,0,0,1,0,0,1,0,105000
13125,6,1,39,1,1,0,1493,1,75.0,0,215.0,5,1,0,0,1,1,7.30854279753919,0.0,0,1,0,1,1,1,7.599401333415815,1,1,1,0,6.902742737158593,0,1,1,0,0,1,1,208900
11404,7,1,84,0,1,0,2031,1,75.0,0,202.0,5,1,1,1,1,0,7.050122520269059,6.778784897685177,1,1,0,0,1,1,7.599901959208498,0,1,1,0,5.53338948872752,0,1,1,0,0,1,1,222500
12182,7,1,70,1,1,0,1541,1,95.0,1,226.0,5,1,0,0,1,0,7.340186835320115,0.0,1,1,0,0,1,1,7.60339933974067,0,1,1,0,7.091742115095153,0,1,1,0,1,1,1,220000
21872,7,1,22,0,1,0,1446,1,57.0,0,0.0,5,1,1,1,1,0,6.591673732008658,6.576469569048224,0,0,0,0,1,1,7.59890045687141,1,1,1,0,6.405228458030842,1,1,1,0,0,1,1,175000
8125,4,0,0,0,1,0,858,1,0.0,0,0.0,4,1,0,0,0,0,6.754604099487962,0.0,0,0,0,0,1,0,7.58629630715272,0,0,0,0,6.421622267806518,0,1,1,0,0,1,1,88000
1890,4,0,0,1,1,0,630,1,21.0,0,0.0,7,0,0,0,0,0,6.4457198193855785,0.0,0,0,0,1,0,0,7.586803535162581,0,0,0,0,6.206575926724928,0,1,1,0,0,0,0,81000
10625,7,1,210,1,1,1,1958,1,85.0,1,0.0,5,1,1,1,1,0,6.933423025730715,6.838405200847344,1,1,0,0,1,1,7.60339933974067,0,1,1,0,0.0,0,1,1,0,0,1,1,250000
10182,8,1,50,0,1,0,1660,1,85.0,1,420.0,5,1,0,0,1,0,7.414572881350589,0.0,1,1,1,1,1,1,7.603897968521881,1,1,1,1,7.107425474110705,0,1,1,1,1,1,1,290000
7252,5,0,0,0,1,0,858,1,0.0,0,0.0,5,1,0,0,0,0,6.754604099487962,0.0,0,0,0,1,1,0,7.591861714889934,1,0,1,1,6.530877627725885,0,1,1,0,0,1,0,134900
27650,7,1,0,0,1,0,2069,1,313.0,0,0.0,7,1,0,0,1,1,7.634820677745543,0.0,0,1,0,1,1,0,7.580699752224563,1,1,1,0,6.054439346269371,1,1,1,1,0,1,1,242000
9375,7,1,182,1,1,0,2094,1,75.0,1,0.0,5,1,1,1,1,0,6.815639990074331,7.075808863978387,1,1,0,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,263000
8029,6,0,24,0,1,0,1456,1,51.0,0,0.0,5,1,1,1,1,0,6.590301048196686,6.591673732008658,0,1,0,0,1,1,7.60339933974067,0,1,1,0,0.0,0,1,1,0,0,1,1,176000
8405,4,0,0,1,0,0,1529,0,50.0,0,0.0,3,1,0,0,1,0,6.992096427415888,6.091309882077698,0,0,0,0,1,0,7.573017256052546,0,0,1,0,0.0,0,1,0,0,0,1,0,98000
10226,8,1,42,0,1,1,1630,1,61.0,0,270.0,5,1,0,0,1,0,7.396335293800808,0.0,1,1,1,1,1,1,7.60489448081162,0,1,1,0,0.0,0,1,1,0,0,1,1,295493
15578,6,0,0,0,1,0,1456,1,105.0,0,0.0,5,1,1,1,1,0,6.590301048196686,6.591673732008658,1,0,0,0,1,1,7.603897968521881,0,0,1,0,0.0,0,1,1,0,1,1,1,172785
11796,7,1,48,0,1,0,1959,1,59.0,0,0.0,5,1,1,1,1,0,6.741700694652055,7.014814351275545,1,1,0,0,1,1,7.602900462204755,0,1,1,0,0.0,0,1,1,0,0,1,1,215000
6000,5,0,0,1,1,0,928,0,50.0,0,0.0,6,1,0,0,0,0,6.833031732786201,0.0,0,0,0,0,1,0,7.579167967396076,0,0,1,0,5.733341276897746,0,1,1,0,0,0,1,112500
12046,6,1,224,0,1,0,2030,1,0.0,0,298.0,6,1,1,1,1,0,7.0192966537150445,6.816735880594968,0,1,0,0,1,0,7.588829878307813,0,0,1,0,5.056245805348308,0,1,1,0,0,1,1,195000
10400,7,1,39,1,1,0,1872,1,80.0,0,102.0,5,1,0,0,1,0,7.534762657037537,0.0,0,0,0,0,1,0,7.59488438721652,1,0,1,0,6.835184586147301,0,1,1,0,0,1,1,241500
6600,5,0,0,1,0,0,894,1,60.0,0,0.0,5,1,0,0,0,0,6.795705775173514,0.0,0,0,0,0,1,0,7.581719640125308,0,0,1,0,0.0,0,1,1,1,0,1,1,109500
8012,6,1,0,1,1,0,923,1,50.0,0,0.0,5,0,0,0,1,0,6.827629234502852,0.0,0,0,0,0,1,0,7.590852123688581,0,0,1,0,6.298949246855942,0,1,1,0,0,1,1,143000
10171,7,0,0,0,1,0,1535,1,70.0,1,168.0,5,1,0,0,1,0,7.336285660021297,0.0,1,1,0,0,1,1,7.602900462204755,1,1,1,0,1.0986122886681096,0,1,1,0,0,1,1,214000
9196,7,0,150,0,1,0,1560,1,129.0,0,0.0,5,1,0,0,1,0,7.352441100243583,0.0,1,1,1,0,1,1,7.602401335665818,0,1,1,0,0.0,0,1,1,0,0,1,1,201000
8892,5,0,0,0,1,0,1065,1,80.0,0,66.0,5,1,0,1,0,0,6.970730078143525,0.0,0,0,0,0,1,0,7.580699752224563,0,0,1,0,0.0,0,1,1,0,0,1,1,126500
7388,5,0,0,1,1,0,1327,1,75.0,0,0.0,6,1,0,0,0,0,7.190676034332207,0.0,0,1,0,1,1,0,7.580189417944541,0,0,1,0,6.0063531596017325,0,1,1,0,0,1,1,150750
14364,7,1,55,0,1,0,2062,1,0.0,0,128.0,5,1,1,1,1,1,7.07326971745971,6.78332520060396,1,0,0,1,1,0,7.59488438721652,1,1,1,0,6.97166860472579,0,1,1,0,0,1,1,277000
10482,6,0,0,1,1,0,1138,1,65.0,0,63.0,8,1,0,0,0,0,7.037027614686276,0.0,0,0,0,0,1,0,7.579678823090456,1,1,1,0,6.230481447578482,0,1,1,0,0,1,0,145000
9900,6,1,0,1,1,0,1489,1,60.0,0,0.0,7,1,0,0,1,0,6.8501261661455,6.302618975744905,0,0,0,0,1,0,7.570443252057374,0,0,1,0,0.0,0,1,1,0,0,1,0,139500
11200,6,1,26,1,1,0,1298,1,0.0,0,85.0,5,1,0,0,1,0,7.168579897264035,0.0,1,1,0,1,1,0,7.59337419312129,1,0,1,0,7.138073034044347,0,1,1,0,0,1,1,180000
5400,5,0,0,1,1,0,1073,1,60.0,0,0.0,6,1,0,0,0,1,6.9782137426306985,0.0,0,0,0,0,1,0,7.560601162768557,0,1,1,0,0.0,0,0,1,0,0,1,0,108480
14598,6,1,18,0,1,1,1933,1,86.0,1,74.0,5,1,1,1,1,0,6.795705775173514,6.946975992135418,1,1,0,0,1,1,7.604396348796338,0,1,1,1,0.0,0,1,1,0,0,1,1,214000
8400,4,0,0,1,1,0,841,1,60.0,0,0.0,4,1,0,0,0,0,6.734591659972948,0.0,0,0,0,0,1,0,7.575584651557793,0,0,1,0,0.0,0,1,1,0,0,0,1,82000
8244,7,1,48,0,1,0,1720,1,62.0,0,0.0,5,1,1,1,1,0,6.733401891837359,6.78105762593618,1,1,0,0,1,1,7.602900462204755,0,1,1,0,0.0,0,1,1,0,0,1,1,183500
5664,8,1,59,0,1,0,1659,1,40.0,1,0.0,5,0,0,0,1,0,7.413970290190444,0.0,1,1,0,1,1,1,7.600902459542082,1,1,1,0,7.055312843339752,0,1,1,0,0,1,1,278000
7472,7,0,32,0,1,0,1479,1,0.0,0,138.0,9,1,1,1,0,0,6.586171654854675,6.626717749249025,0,1,0,1,1,0,7.586803535162581,0,0,1,1,6.440946540632921,0,1,1,0,0,1,1,184000
9587,7,0,0,0,1,0,1166,1,59.0,0,182.0,5,1,0,0,1,0,7.061334366910438,0.0,1,1,0,1,1,1,7.60339933974067,1,1,1,0,6.486160788944089,0,1,1,0,0,1,0,190000
11851,7,0,34,1,1,0,1442,1,99.0,0,0.0,5,1,0,0,1,0,7.273786317844895,0.0,0,0,0,0,1,1,7.595889917718538,0,1,1,0,0.0,0,1,1,0,0,1,1,180500
9675,7,1,48,1,1,0,1971,1,75.0,1,0.0,5,1,1,1,1,0,7.014814351275545,6.755768921984256,1,1,0,0,1,1,7.60339933974067,1,1,1,0,5.834810737062605,0,1,1,0,0,1,1,253000
3182,8,1,20,1,1,0,1269,1,43.0,0,16.0,5,0,0,0,1,0,7.1459844677143876,0.0,1,1,0,0,1,1,7.602900462204755,1,1,1,0,3.2188758248682006,0,1,1,0,0,1,1,192000
8000,6,1,0,1,1,0,972,1,50.0,0,0.0,6,1,0,0,0,0,6.879355804460439,0.0,0,0,0,1,1,0,7.5745584842024805,0,1,1,0,6.523562306149512,0,1,1,0,0,1,1,132000
10304,5,1,96,0,1,0,1868,1,0.0,0,44.0,7,1,1,1,1,0,6.992096427415888,6.660575149839686,0,1,0,1,1,0,7.588829878307813,0,1,1,1,5.945420608606575,0,1,1,1,0,1,1,197500
6380,5,1,0,1,1,0,1048,0,58.0,0,0.0,6,1,0,0,0,0,6.954638864880987,0.0,0,0,0,0,1,0,7.561121589530238,0,0,1,0,0.0,0,1,1,0,0,0,0,113000
3316,8,1,84,0,1,0,1247,1,37.0,1,0.0,5,0,0,1,0,0,7.1284959456800365,0.0,1,1,0,1,0,1,7.60339933974067,1,1,1,0,6.946975992135418,0,1,1,0,0,1,1,197000
9000,6,1,44,1,1,0,1196,0,72.0,0,74.0,5,1,0,0,0,0,7.086737934510577,0.0,0,0,0,1,1,0,7.578656850594762,0,0,1,0,6.424869023905388,0,1,1,0,0,1,1,139000
13560,6,2,0,1,1,0,1392,1,120.0,0,216.0,3,1,0,0,0,0,7.238496840894365,0.0,0,0,0,1,1,0,7.584773077612199,0,0,1,0,0.0,0,1,0,0,0,1,1,110000
6853,8,0,25,0,1,0,1296,1,0.0,1,136.0,5,1,0,0,1,0,7.16703787691222,0.0,1,1,1,1,1,1,7.601402334583733,1,1,1,0,6.913737350659685,0,1,1,0,0,1,1,220000
10300,7,0,11,0,1,0,1710,1,50.0,0,0.0,6,1,1,0,1,0,6.804614520062624,6.695798917058491,0,0,0,0,1,0,7.560601162768557,0,0,1,0,0.0,0,1,1,0,0,0,0,140000
9947,7,0,27,0,1,0,1217,1,0.0,0,0.0,5,1,0,0,1,0,7.104144092987527,0.0,0,1,0,1,1,1,7.595889917718538,1,1,1,1,6.416732282512326,0,1,1,0,0,1,0,173000
7917,6,1,30,0,1,0,1113,1,0.0,0,174.0,7,1,0,1,0,0,7.014814351275545,0.0,0,0,0,1,1,0,7.588829878307813,0,0,1,0,6.62273632394984,0,1,1,0,0,1,1,148000
9450,4,0,0,1,1,0,894,1,68.0,0,0.0,5,1,0,0,0,1,6.795705775173514,0.0,0,0,0,0,1,0,7.577633832602728,0,1,1,0,6.315358001522335,0,0,1,0,0,1,1,110000
11838,8,1,151,1,1,0,1788,1,0.0,0,0.0,5,1,0,0,1,0,7.488852955733459,0.0,1,1,0,0,1,1,7.601402334583733,0,1,1,0,0.0,0,1,1,0,0,1,1,236500
13474,7,1,44,1,1,1,2243,1,116.0,0,246.0,5,1,1,1,1,0,7.022868086082641,7.022868086082641,1,1,0,1,1,0,7.595889917718538,0,0,1,0,6.55250788703459,0,1,1,0,0,1,1,225000
8070,4,0,0,1,1,0,990,1,60.0,0,0.0,5,1,0,0,0,0,6.897704943128636,0.0,0,0,0,1,1,1,7.597897950521784,1,1,0,0,6.3784261836515865,0,1,1,0,0,1,1,123600
7500,4,0,0,1,1,0,1128,0,60.0,0,0.0,4,1,0,0,0,0,6.548219102762372,6.066108090103747,0,0,0,0,1,0,7.560080465021827,0,0,1,0,0.0,0,0,1,0,0,0,0,68400
6000,6,1,120,1,1,0,1103,1,50.0,0,0.0,6,1,0,0,0,0,7.005789019253503,0.0,0,1,0,0,1,0,7.562681246721884,0,0,1,0,5.986452005284438,0,1,1,0,0,0,0,110500
